month,currency,rate
2018-08-15,BOB,9.0169
2018-08-15,BAM,2.1921
2018-08-15,BWP,13.4
2018-08-15,BND,1.7823
2018-08-15,BGN,2.1921
2018-08-15,BIF,2329.25
2018-08-15,KHR,5296.6
2018-08-15,XAF,735.2
2018-08-15,CVE,123.97
2018-08-15,KYD,1.07
2018-08-15,CLP,856.68
2018-08-15,CNY,8.7618
2018-08-15,COP,3765.96
2018-08-15,KMF,551.4
2018-08-15,CDF,2115.24
2018-08-15,CRC,740.35
2018-08-15,HRK,8.2867
2018-08-15,CUP,1.3049
2018-08-15,CZK,28.97
2018-08-15,DJF,231.9
2018-08-15,DOP,64.39
2018-08-15,ECS,1.3049
2018-08-15,EGP,23.35
2018-08-15,SVC,11.42
2018-08-15,ERN,19.57
2018-08-15,ETB,35.82
2018-08-15,FJD,2.7317
2018-08-15,XPF,133.74
2018-08-15,GMD,62.83
2018-08-15,GEL,3.2009
2018-08-15,GHS,6.2668
2018-08-15,GTQ,9.7613
2018-08-15,GNF,11787.85
2018-08-15,GYD,272.94
2018-08-15,HTG,87.66
2018-08-15,HNL,31.3
2018-08-15,HUF,363.48
2018-08-15,ISK,139.42
2018-08-15,IDR,18797.16
2018-08-15,IQD,1554.14
2018-08-15,JMD,170.84
2018-08-15,JOD,0.9265
2018-08-15,KZT,450.21
2018-08-15,KES,131.33
2018-08-15,KWD,0.3954
2018-08-15,KGS,88.94
2018-08-15,LAK,11014.69
2018-08-15,LBP,1971.05
2018-08-15,LSL,17.31
2018-08-15,LRD,1.3049
2018-08-15,LYD,1.7877
2018-08-15,MOP,10.55
2018-08-15,MKD,69.01
2018-08-15,MGA,4332.28
2018-08-15,MWK,946.98
2018-08-15,MVR,20.09
2018-08-15,MRO,466.24
2018-08-15,MUR,45.08
2018-08-15,MDL,21.76
2018-08-15,MNT,3214.63
2018-08-15,MAD,12.37
2018-08-15,MZN,76.33
2018-08-15,MMK,1876.19
2018-08-15,NPR,143.29
2018-08-15,NIO,41.25
2018-08-15,NGN,470.41
2018-08-15,OMR,0.5023
2018-08-15,PKR,167.09
2018-08-15,PAB,1.3049
2018-08-15,PGK,4.2951
2018-08-15,PYG,7472.11
2018-08-15,PEN,4.2734
2018-08-15,PLN,4.829
2018-08-15,QAR,4.7512
2018-08-15,RON,5.2145
2018-08-15,RUB,82.25
2018-08-15,RWF,1143.09
2018-08-15,STD,27611.8
2018-08-15,RSD,132.21
2018-08-15,SCR,17.99
2018-08-15,SLL,10373.99
2018-08-15,SBD,10.19
2018-08-15,SOS,756.84
2018-08-15,LKR,208.71
2018-08-15,SDG,23.49
2018-08-15,SRD,9.732
2018-08-15,SZL,17.31
2018-08-15,TZS,2974.52
2018-08-15,TOP,1.7683
2018-08-15,TTD,8.7932
2018-08-15,TND,3.4462
2018-08-15,TRY,6.2738
2018-08-15,TMT,4.5672
2018-08-15,UGX,4885.56
2018-08-15,UAH,34.22
2018-08-15,UYU,40.75
2018-08-15,UZS,10162.34
2018-08-15,VUV,146.06
2018-08-15,VEF,156392.72
2018-08-15,VND,30077.44
2018-08-15,WST,3.358
2018-08-15,YER,326.68
2018-08-15,ZMW,12.98
2018-08-15,ZWL,472.24
2018-09-28,ARS,39.04
2018-09-28,AUD,1.756
2018-09-28,BRL,5.2733
2018-09-28,CAD,1.6819
2018-09-28,DKK,8.3008
2018-09-28,HKD,10.13
2018-09-28,INR,90.15
2018-09-28,ILS,4.6882
2018-09-28,JPY,142.59
2018-09-28,MYR,5.2895
2018-09-28,MXN,24.29
2018-09-28,NZD,1.9273
2018-09-28,NOK,10.78
2018-09-28,PHP,68.98
2018-09-28,SAR,4.8417
2018-09-28,SGD,1.7643
2018-09-28,ZAR,18.44
2018-09-28,KRW,1444.39
2018-09-28,SEK,11.7
2018-09-28,CHF,1.2689
2018-09-28,TWD,39.65
2018-09-28,THB,42.27
2018-09-28,USD,1.2909
2018-09-28,EUR,1.113
2018-09-28,AED,4.7417
2018-09-28,ALL,139.8
2018-09-28,DZD,152.51
2018-09-28,AOA,351.9
2018-09-28,XCD,3.4854
2018-09-28,AMD,623.37
2018-09-28,AWG,2.3107
2018-09-28,AZN,2.19
2018-09-28,BSD,1.2909
2018-09-28,BHD,0.4872
2018-09-28,BDT,108.37
2018-09-28,BBD,2.5818
2018-09-28,BYN,2.6405
2018-09-28,BZD,2.5802
2018-09-28,XOF,730.07
2018-09-28,BMD,1.2909
2018-09-28,BTN,90.15
2018-09-28,BOB,8.9202
2018-09-28,BAM,2.1769
2018-09-28,BWP,13.72
2018-09-28,BND,1.7643
2018-09-28,BGN,2.1769
2018-09-28,BIF,2313.92
2018-09-28,KHR,5253.98
2018-09-28,XAF,730.07
2018-09-28,CVE,123.55
2018-09-28,KYD,1.0585
2018-09-28,CLP,851.27
2018-09-28,CNY,8.8375
2018-09-28,COP,3825.72
2018-09-28,KMF,547.55
2018-09-28,CDF,2092.55
2018-09-28,CRC,733.14
2018-09-28,HRK,8.269
2018-09-28,CUP,1.2909
2018-09-28,CZK,28.62
2018-09-28,DJF,229.41
2018-09-28,DOP,63.83
2018-09-28,ECS,1.2909
2018-09-28,EGP,23.06
2018-09-28,SVC,11.29
2018-09-28,ERN,19.36
2018-09-28,ETB,35.59
2018-09-28,FJD,2.7092
2018-09-28,XPF,132.81
2018-09-28,GMD,62.93
2018-09-28,GEL,3.337
2018-09-28,GHS,6.2544
2018-09-28,GTQ,9.6894
2018-09-28,GNF,11676.24
2018-09-28,GYD,269.81
2018-09-28,HTG,88.57
2018-09-28,HNL,30.98
2018-09-28,HUF,359.59
2018-09-28,ISK,138.91
2018-09-28,IDR,18821.4
2018-09-28,IQD,1536.82
2018-09-28,JMD,176.18
2018-09-28,JOD,0.9165
2018-09-28,KZT,466.83
2018-09-28,KES,130.05
2018-09-28,KWD,0.3913
2018-09-28,KGS,89.71
2018-09-28,LAK,10992.06
2018-09-28,LBP,1953.14
2018-09-28,LSL,18.44
2018-09-28,LRD,1.2909
2018-09-28,LYD,1.7879
2018-09-28,MOP,10.43
2018-09-28,MKD,68.53
2018-09-28,MGA,4268.38
2018-09-28,MWK,937.41
2018-09-28,MVR,19.94
2018-09-28,MRO,461.24
2018-09-28,MUR,44.13
2018-09-28,MDL,21.69
2018-09-28,MNT,3184.66
2018-09-28,MAD,12.19
2018-09-28,MZN,76.53
2018-09-28,MMK,1951.2
2018-09-28,NPR,144.25
2018-09-28,NIO,41
2018-09-28,NGN,466.01
2018-09-28,OMR,0.4969
2018-09-28,PKR,159.42
2018-09-28,PAB,1.2909
2018-09-28,PGK,4.2772
2018-09-28,PYG,7494.06
2018-09-28,PEN,4.2387
2018-09-28,PLN,4.7679
2018-09-28,QAR,4.7002
2018-09-28,RON,5.1732
2018-09-28,RUB,87.56
2018-09-28,RWF,1135.82
2018-09-28,STD,27418.8
2018-09-28,RSD,131.42
2018-09-28,SCR,17.88
2018-09-28,SLL,10746.79
2018-09-28,SBD,10.08
2018-09-28,SOS,746.14
2018-09-28,LKR,207.22
2018-09-28,SDG,23.31
2018-09-28,SRD,9.6276
2018-09-28,SZL,18.44
2018-09-28,TZS,2952.3
2018-09-28,TOP,1.756
2018-09-28,TTD,8.688
2018-09-28,TND,3.5297
2018-09-28,TRY,7.8025
2018-09-28,TMT,4.5311
2018-09-28,UGX,4827.98
2018-09-28,UAH,35.86
2018-09-28,UYU,41.16
2018-09-28,UZS,10073.96
2018-09-28,VUV,145.36
2018-09-28,VEF,320815.78
2018-09-28,VND,30045.91
2018-09-28,WST,3.3696
2018-09-28,YER,323.17
2018-09-28,ZMW,12.9
2018-09-28,ZWL,467.17
2018-11-15,ARS,47.1
2018-11-15,AUD,1.8244
2018-11-15,BRL,4.8019
2018-11-15,CAD,1.68
2018-11-15,DKK,8.4535
2018-11-15,HKD,10.12
2018-11-15,INR,94.52
2018-11-15,ILS,4.7534
2018-11-15,JPY,145.33
2018-11-15,MYR,5.3798
2018-11-15,MXN,25.1
2018-11-15,NZD,1.9749
2018-11-15,NOK,10.75
2018-11-15,PHP,69.39
2018-11-15,SAR,4.8434
2018-11-15,SGD,1.782
2018-11-15,ZAR,18.69
2018-11-15,KRW,1461.83
2018-11-15,SEK,11.74
2018-11-15,CHF,1.2886
2018-11-15,TWD,39.94
2018-11-15,THB,42.45
2018-11-15,USD,1.2912
2018-11-15,EUR,1.133
2018-11-15,AED,4.7427
2018-11-15,ALL,141.38
2018-11-15,DZD,153.89
2018-11-15,AOA,393.96
2018-11-15,XCD,3.4863
2018-11-15,AMD,625.8
2018-11-15,AWG,2.3113
2018-11-15,AZN,2.1905
2018-11-15,BSD,1.2912
2018-11-15,BHD,0.4867
2018-11-15,BDT,108.22
2018-11-15,BBD,2.5824
2018-11-15,BYN,2.7154
2018-11-15,BZD,2.5808
2018-11-15,XOF,743.22
2018-11-15,BMD,1.2912
2018-11-15,BTN,94.52
2018-11-15,BOB,8.9222
2018-11-15,BAM,2.216
2018-11-15,BWP,13.89
2018-11-15,BND,1.782
2018-11-15,BGN,2.216
2018-11-15,BIF,2340.84
2018-11-15,KHR,5255.2
2018-11-15,XAF,743.22
2018-11-15,CVE,124.6
2018-11-15,KYD,1.0588
2018-11-15,CLP,889.29
2018-11-15,CNY,8.9611
2018-11-15,COP,4069.13
2018-11-15,KMF,557.41
2018-11-15,CDF,2093.04
2018-11-15,CRC,765.89
2018-11-15,HRK,8.4156
2018-11-15,CUP,1.2912
2018-11-15,CZK,29.28
2018-11-15,DJF,229.47
2018-11-15,DOP,64.22
2018-11-15,ECS,1.2912
2018-11-15,EGP,23.12
2018-11-15,SVC,11.3
2018-11-15,ERN,19.36
2018-11-15,ETB,35.87
2018-11-15,FJD,2.7784
2018-11-15,XPF,135.2
2018-11-15,GMD,64.98
2018-11-15,GEL,3.4863
2018-11-15,GHS,6.2623
2018-11-15,GTQ,10
2018-11-15,GNF,11686.06
2018-11-15,GYD,269.97
2018-11-15,HTG,92.18
2018-11-15,HNL,31.1
2018-11-15,HUF,366.35
2018-11-15,ISK,155.56
2018-11-15,IDR,19622.46
2018-11-15,IQD,1536.53
2018-11-15,JMD,167.75
2018-11-15,JOD,0.9161
2018-11-15,KZT,473.33
2018-11-15,KES,130.67
2018-11-15,KWD,0.3919
2018-11-15,KGS,89.42
2018-11-15,LAK,11020.43
2018-11-15,LBP,1953.59
2018-11-15,LSL,18.69
2018-11-15,LRD,1.2912
2018-11-15,LYD,1.7754
2018-11-15,MOP,10.42
2018-11-15,MKD,69.65
2018-11-15,MGA,4541.81
2018-11-15,MWK,940.81
2018-11-15,MVR,19.94
2018-11-15,MRO,461.34
2018-11-15,MUR,44.67
2018-11-15,MDL,22.07
2018-11-15,MNT,3311.94
2018-11-15,MAD,12.3
2018-11-15,MZN,78.31
2018-11-15,MMK,2047.07
2018-11-15,NPR,151.24
2018-11-15,NIO,41.36
2018-11-15,NGN,469.61
2018-11-15,OMR,0.497
2018-11-15,PKR,170.63
2018-11-15,PAB,1.2912
2018-11-15,PGK,4.3364
2018-11-15,PYG,7734.49
2018-11-15,PEN,4.3121
2018-11-15,PLN,4.8828
2018-11-15,QAR,4.7013
2018-11-15,RON,5.2801
2018-11-15,RUB,84.51
2018-11-15,RWF,1144.7
2018-11-15,STD,27567.2
2018-11-15,RSD,134.36
2018-11-15,SCR,17.88
2018-11-15,SLL,10846.12
2018-11-15,SBD,10.35
2018-11-15,SOS,748.89
2018-11-15,LKR,222.92
2018-11-15,SDG,60.86
2018-11-15,SRD,9.6298
2018-11-15,SZL,18.69
2018-11-15,TZS,2962.67
2018-11-15,TOP,1.8244
2018-11-15,TTD,8.7221
2018-11-15,TND,3.687
2018-11-15,TRY,7.3113
2018-11-15,TMT,4.5321
2018-11-15,UGX,4854.93
2018-11-15,UAH,36.5
2018-11-15,UYU,42.43
2018-11-15,UZS,10621.59
2018-11-15,VUV,148.3
2018-11-15,VEF,320890.35
2018-11-15,VND,30148.36
2018-11-15,WST,3.389
2018-11-15,YER,323
2018-11-15,ZMW,15.07
2018-11-15,ZWL,467.28
2019-01-04,ARS,48.39
2019-01-04,AUD,1.7617
2019-01-04,BRL,4.8927
2019-01-04,CAD,1.6965
2019-01-04,DKK,8.2659
2019-01-04,HKD,9.895
2019-01-04,INR,89.01
2019-01-04,ILS,4.7471
2019-01-04,JPY,141.96
2019-01-04,MYR,5.2835
2019-01-04,MXN,25.31
2019-01-04,NZD,1.845
2019-01-04,NOK,10.97
2019-01-04,PHP,67.09
2019-01-04,SAR,4.744
2019-01-04,SGD,1.7309
2019-01-04,ZAR,17.9
2019-01-04,KRW,1420.44
2019-01-04,SEK,11.46
2019-01-04,CHF,1.2551
2019-01-04,TWD,38.95
2019-01-04,THB,41.34
2019-01-04,USD,1.2643
2019-01-04,EUR,1.1069
2019-01-04,AED,4.644
2019-01-04,ALL,136.03
2019-01-04,DZD,149.82
2019-01-04,AOA,389.84
2019-01-04,XCD,3.4136
2019-01-04,AMD,612.61
2019-01-04,AWG,2.2631
2019-01-04,AZN,2.1449
2019-01-04,BSD,1.2643
2019-01-04,BHD,0.4766
2019-01-04,BDT,106.2
2019-01-04,BBD,2.5286
2019-01-04,BYN,2.698
2019-01-04,BZD,2.527
2019-01-04,XOF,726.07
2019-01-04,BMD,1.2643
2019-01-04,BTN,89.01
2019-01-04,BOB,8.7363
2019-01-04,BAM,2.1649
2019-01-04,BWP,13.45
2019-01-04,BND,1.7309
2019-01-04,BGN,2.1649
2019-01-04,BIF,2303.47
2019-01-04,KHR,5087.42
2019-01-04,XAF,726.07
2019-01-04,CVE,122.27
2019-01-04,KYD,1.0367
2019-01-04,CLP,869.65
2019-01-04,CNY,8.718
2019-01-04,COP,4066.94
2019-01-04,KMF,544.55
2019-01-04,CDF,2055.75
2019-01-04,CRC,756.47
2019-01-04,HRK,8.2137
2019-01-04,CUP,1.2643
2019-01-04,CZK,28.5
2019-01-04,DJF,224.69
2019-01-04,DOP,63.77
2019-01-04,ECS,1.2643
2019-01-04,EGP,22.64
2019-01-04,SVC,11.06
2019-01-04,ERN,18.96
2019-01-04,ETB,35.54
2019-01-04,FJD,2.6938
2019-01-04,XPF,132.08
2019-01-04,GMD,62.48
2019-01-04,GEL,3.363
2019-01-04,GHS,6.2077
2019-01-04,GTQ,9.792
2019-01-04,GNF,11503.89
2019-01-04,GYD,264.23
2019-01-04,HTG,96.83
2019-01-04,HNL,30.76
2019-01-04,HUF,356.9
2019-01-04,ISK,153.42
2019-01-04,IDR,18259.7
2019-01-04,IQD,1505.78
2019-01-04,JMD,162.28
2019-01-04,JOD,0.8971
2019-01-04,KZT,469.37
2019-01-04,KES,128.83
2019-01-04,KWD,0.3846
2019-01-04,KGS,88.28
2019-01-04,LAK,10809.78
2019-01-04,LBP,1904.67
2019-01-04,LSL,17.9
2019-01-04,LRD,1.2643
2019-01-04,LYD,1.7671
2019-01-04,MOP,10.19
2019-01-04,MKD,68.18
2019-01-04,MGA,4478.79
2019-01-04,MWK,925.89
2019-01-04,MVR,19.53
2019-01-04,MRO,451.73
2019-01-04,MUR,43.36
2019-01-04,MDL,21.8
2019-01-04,MNT,3339.02
2019-01-04,MAD,12.05
2019-01-04,MZN,77.84
2019-01-04,MMK,1989.12
2019-01-04,NPR,142.42
2019-01-04,NIO,40.81
2019-01-04,NGN,458.94
2019-01-04,OMR,0.4868
2019-01-04,PKR,175.57
2019-01-04,PAB,1.2643
2019-01-04,PGK,4.2604
2019-01-04,PYG,7515.16
2019-01-04,PEN,4.2323
2019-01-04,PLN,4.7397
2019-01-04,QAR,4.6036
2019-01-04,RON,5.1589
2019-01-04,RUB,85.28
2019-01-04,RWF,1128.3
2019-01-04,STD,27119.3
2019-01-04,RSD,130.89
2019-01-04,SCR,17.51
2019-01-04,SLL,10809.79
2019-01-04,SBD,10.04
2019-01-04,SOS,733.29
2019-01-04,LKR,228.01
2019-01-04,SDG,60.21
2019-01-04,SRD,9.4292
2019-01-04,SZL,17.9
2019-01-04,TZS,2907.89
2019-01-04,TOP,1.7617
2019-01-04,TTD,8.5339
2019-01-04,TND,3.7604
2019-01-04,TRY,6.6678
2019-01-04,TMT,4.4377
2019-01-04,UGX,4671.59
2019-01-04,UAH,34.91
2019-01-04,UYU,40.7
2019-01-04,UZS,10526.07
2019-01-04,VUV,143.69
2019-01-04,VEF,314736.93
2019-01-04,VND,29468.36
2019-01-04,WST,3.2737
2019-01-04,YER,316.25
2019-01-04,ZMW,15.1
2019-01-04,ZWL,457.55
2019-02-15,ARS,49.0445
2019-02-15,AUD,1.8315
2019-02-15,BRL,4.9631
2019-02-15,CAD,1.7446
2019-02-15,DKK,8.5708
2019-02-15,HKD,10.24
2019-02-15,INR,93.19
2019-02-15,ILS,4.7977
2019-02-15,JPY,143.2
2019-02-15,MYR,5.4044
2019-02-15,MXN,24.95
2019-02-15,NZD,1.9248
2019-02-15,NOK,11.21
2019-02-15,PHP,68.89
2019-02-15,SAR,4.8989
2019-02-15,SGD,1.776
2019-02-15,ZAR,18.07
2019-02-15,KRW,1472.54
2019-02-15,SEK,11.78
2019-02-15,CHF,1.3006
2019-02-15,TWD,40.35
2019-02-15,THB,41.45
2019-02-15,USD,1.3062
2019-02-15,EUR,1.1479
2019-02-15,AED,4.7978
2019-02-15,ALL,143.2
2019-02-15,DZD,154.92
2019-02-15,AOA,405.47
2019-02-15,XCD,3.5267
2019-02-15,AMD,633.59
2019-02-15,AWG,2.3381
2019-02-15,AZN,2.216
2019-02-15,BSD,1.3062
2019-02-15,BHD,0.4924
2019-02-15,BDT,109.65
2019-02-15,BBD,2.6124
2019-02-15,BYN,2.8142
2019-02-15,BZD,2.6108
2019-02-15,XOF,752.97
2019-02-15,BMD,1.3062
2019-02-15,BTN,93.19
2019-02-15,BOB,9.0258
2019-02-15,BAM,2.2452
2019-02-15,BWP,13.77
2019-02-15,BND,1.776
2019-02-15,BGN,2.2451
2019-02-15,BIF,2372.05
2019-02-15,KHR,5245.69
2019-02-15,XAF,752.97
2019-02-15,CVE,127.19
2019-02-15,KYD,1.0711
2019-02-15,CLP,878.43
2019-02-15,CNY,8.8658
2019-02-15,COP,4113.85
2019-02-15,KMF,564.73
2019-02-15,CDF,2129.1
2019-02-15,CRC,787.08
2019-02-15,HRK,8.5353
2019-02-15,CUP,1.3062
2019-02-15,CZK,29.47
2019-02-15,DJF,232.13
2019-02-15,DOP,65.47
2019-02-15,ECS,1.3062
2019-02-15,EGP,23.35
2019-02-15,SVC,11.43
2019-02-15,ERN,19.59
2019-02-15,ETB,36.95
2019-02-15,FJD,2.776
2019-02-15,XPF,136.98
2019-02-15,GMD,64.69
2019-02-15,GEL,3.4693
2019-02-15,GHS,6.4461
2019-02-15,GTQ,10.89
2019-02-15,GNF,11911.89
2019-02-15,GYD,273.08
2019-02-15,HTG,102.07
2019-02-15,HNL,31.78
2019-02-15,HUF,365.08
2019-02-15,ISK,157.25
2019-02-15,IDR,18521.91
2019-02-15,IQD,1554.37
2019-02-15,JMD,169.46
2019-02-15,JOD,0.9269
2019-02-15,KZT,493.97
2019-02-15,KES,132.34
2019-02-15,KWD,0.3963
2019-02-15,KGS,91.09
2019-02-15,LAK,11181.06
2019-02-15,LBP,1970.4
2019-02-15,LSL,18.07
2019-02-15,LRD,1.3062
2019-02-15,LYD,1.8221
2019-02-15,MOP,10.55
2019-02-15,MKD,70.58
2019-02-15,MGA,4663.13
2019-02-15,MWK,952.21
2019-02-15,MVR,20.31
2019-02-15,MRO,466.7
2019-02-15,MUR,44.85
2019-02-15,MDL,22.37
2019-02-15,MNT,3448.36
2019-02-15,MAD,12.48
2019-02-15,MZN,81.14
2019-02-15,MMK,2001.94
2019-02-15,NPR,149.1
2019-02-15,NIO,42.36
2019-02-15,NGN,472.84
2019-02-15,OMR,0.5029
2019-02-15,PKR,181.39
2019-02-15,PAB,1.3062
2019-02-15,PGK,4.4008
2019-02-15,PYG,7897.03
2019-02-15,PEN,4.3555
2019-02-15,PLN,4.9254
2019-02-15,QAR,4.7559
2019-02-15,RON,5.4649
2019-02-15,RUB,86.35
2019-02-15,RWF,1169.9
2019-02-15,STD,28187.8
2019-02-15,RSD,135.98
2019-02-15,SCR,18.2
2019-02-15,SLL,11004.73
2019-02-15,SBD,10.46
2019-02-15,SOS,757.59
2019-02-15,LKR,237.98
2019-02-15,SDG,62.2
2019-02-15,SRD,9.7416
2019-02-15,SZL,18.07
2019-02-15,TZS,3023.85
2019-02-15,TOP,1.8315
2019-02-15,TTD,8.8236
2019-02-15,TND,3.9515
2019-02-15,TRY,6.9042
2019-02-15,TMT,4.5848
2019-02-15,UGX,4819.87
2019-02-15,UAH,36.45
2019-02-15,UYU,42.63
2019-02-15,UZS,10943.57
2019-02-15,VUV,149.35
2019-02-15,VEF,323997.96
2019-02-15,VND,30301.28
2019-02-15,WST,3.398
2019-02-15,YER,327
2019-02-15,ZMW,15.61
2019-02-15,ZWL,472.71
2019-02-21,ARS,49.0445
2019-02-21,AUD,1.8315
2019-02-21,BRL,4.9631
2019-02-21,CAD,1.7446
2019-02-21,DKK,8.5708
2019-02-21,HKD,10.24
2019-02-21,INR,93.19
2019-02-21,ILS,4.7977
2019-02-21,JPY,143.2
2019-02-21,MYR,5.4044
2019-02-21,MXN,24.95
2019-02-21,NZD,1.9248
2019-02-21,NOK,11.21
2019-02-21,PHP,68.89
2019-02-21,SAR,4.8989
2019-02-21,SGD,1.776
2019-02-21,ZAR,18.07
2019-02-21,KRW,1472.54
2019-02-21,SEK,11.78
2019-02-21,CHF,1.3006
2019-02-21,TWD,40.35
2019-02-21,THB,41.45
2019-02-21,USD,1.3062
2019-02-21,EUR,1.1479
2019-02-21,AED,4.7978
2019-02-21,ALL,143.2
2019-02-21,DZD,154.92
2019-02-21,AOA,405.47
2019-02-21,XCD,3.5267
2019-02-21,AMD,633.59
2019-02-21,AWG,2.3381
2019-02-21,AZN,2.216
2019-02-21,BSD,1.3062
2019-02-21,BHD,0.4924
2019-02-21,BDT,109.65
2019-02-21,BBD,2.6124
2019-02-21,BYN,2.8142
2019-02-21,BZD,2.6108
2019-02-21,XOF,752.97
2019-02-21,BMD,1.3062
2019-02-21,BTN,93.19
2019-02-21,BOB,9.0258
2019-02-21,BAM,2.2452
2019-02-21,BWP,13.77
2019-02-21,BND,1.776
2019-02-21,BGN,2.2451
2019-02-21,BIF,2372.05
2019-02-21,KHR,5245.69
2019-02-21,XAF,752.97
2019-02-21,CVE,127.19
2019-02-21,KYD,1.0711
2019-02-21,CLP,878.43
2019-02-21,CNY,8.8658
2019-02-21,COP,4113.85
2019-02-21,KMF,564.73
2019-02-21,CDF,2129.1
2019-02-21,CRC,787.08
2019-02-21,HRK,8.5353
2019-02-21,CUP,1.3062
2019-02-21,CZK,29.47
2019-02-21,DJF,232.13
2019-02-21,DOP,65.47
2019-02-21,ECS,1.3062
2019-02-21,EGP,23.35
2019-02-21,SVC,11.43
2019-02-21,ERN,19.59
2019-02-21,ETB,36.95
2019-02-21,FJD,2.776
2019-02-21,XPF,136.98
2019-02-21,GMD,64.69
2019-02-21,GEL,3.4693
2019-02-21,GHS,6.4461
2019-02-21,GTQ,10.89
2019-02-21,GNF,11911.89
2019-02-21,GYD,273.08
2019-02-21,HTG,102.07
2019-02-21,HNL,31.78
2019-02-21,HUF,365.08
2019-02-21,ISK,157.25
2019-02-21,IDR,18521.91
2019-02-21,IQD,1554.37
2019-02-21,JMD,169.46
2019-02-21,JOD,0.9269
2019-02-21,KZT,493.97
2019-02-21,KES,132.34
2019-02-21,KWD,0.3963
2019-02-21,KGS,91.09
2019-02-21,LAK,11181.06
2019-02-21,LBP,1970.4
2019-02-21,LSL,18.07
2019-02-21,LRD,1.3062
2019-02-21,LYD,1.8221
2019-02-21,MOP,10.55
2019-02-21,MKD,70.58
2019-02-21,MGA,4663.13
2019-02-21,MWK,952.21
2019-02-21,MVR,20.31
2019-02-21,MRO,466.7
2019-02-21,MUR,44.85
2019-02-21,MDL,22.37
2019-02-21,MNT,3448.36
2019-02-21,MAD,12.48
2019-02-21,MZN,81.14
2019-02-21,MMK,2001.94
2019-02-21,NPR,149.1
2019-02-21,NIO,42.36
2019-02-21,NGN,472.84
2019-02-21,OMR,0.5029
2019-02-21,PKR,181.39
2019-02-21,PAB,1.3062
2019-02-21,PGK,4.4008
2019-02-21,PYG,7897.03
2019-02-21,PEN,4.3555
2019-02-21,PLN,4.9254
2019-02-21,QAR,4.7559
2019-02-21,RON,5.4649
2019-02-21,RUB,86.35
2019-02-21,RWF,1169.9
2019-02-21,STD,28187.8
2019-02-21,RSD,135.98
2019-02-21,SCR,18.2
2019-02-21,SLL,11004.73
2019-02-21,SBD,10.46
2019-02-21,SOS,757.59
2019-02-21,LKR,237.98
2019-02-21,SDG,62.2
2019-02-21,SRD,9.7416
2019-02-21,SZL,18.07
2019-02-21,TZS,3023.85
2019-02-21,TOP,1.8315
2019-02-21,TTD,8.8236
2019-02-21,TND,3.9515
2019-02-21,TRY,6.9042
2019-02-21,TMT,4.5848
2019-02-21,UGX,4819.87
2019-02-21,UAH,36.45
2019-02-21,UYU,42.63
2019-02-21,UZS,10943.57
2019-02-21,VUV,149.35
2019-02-21,VEF,323997.96
2019-02-21,VND,30301.28
2019-02-21,WST,3.398
2019-02-21,YER,327
2019-02-21,ZMW,15.61
2019-02-21,ZWL,472.71
2019-02-28,ARS,49.0445
2019-02-28,AUD,1.8315
2019-02-28,BRL,4.9631
2019-02-28,CAD,1.7446
2019-02-28,DKK,8.5708
2019-02-28,HKD,10.24
2019-02-28,INR,93.19
2019-02-28,ILS,4.7977
2019-02-28,JPY,143.2
2019-02-28,MYR,5.4044
2019-02-28,MXN,24.95
2019-02-28,NZD,1.9248
2019-02-28,NOK,11.21
2019-02-28,PHP,68.89
2019-02-28,SAR,4.8989
2019-02-28,SGD,1.776
2019-02-28,ZAR,18.07
2019-02-28,KRW,1472.54
2019-02-28,SEK,11.78
2019-02-28,CHF,1.3006
2019-02-28,TWD,40.35
2019-02-28,THB,41.45
2019-02-28,USD,1.3062
2019-02-28,EUR,1.1479
2019-02-28,AED,4.7978
2019-02-28,ALL,143.2
2019-02-28,DZD,154.92
2019-02-28,AOA,405.47
2019-02-28,XCD,3.5267
2019-02-28,AMD,633.59
2019-02-28,AWG,2.3381
2019-02-28,AZN,2.216
2019-02-28,BSD,1.3062
2019-02-28,BHD,0.4924
2019-02-28,BDT,109.65
2019-02-28,BBD,2.6124
2019-02-28,BYN,2.8142
2019-02-28,BZD,2.6108
2019-02-28,XOF,752.97
2019-02-28,BMD,1.3062
2019-02-28,BTN,93.19
2019-02-28,BOB,9.0258
2019-02-28,BAM,2.2452
2019-02-28,BWP,13.77
2019-02-28,BND,1.776
2019-02-28,BGN,2.2451
2019-02-28,BIF,2372.05
2019-02-28,KHR,5245.69
2019-02-28,XAF,752.97
2019-02-28,CVE,127.19
2019-02-28,KYD,1.0711
2019-02-28,CLP,878.43
2019-02-28,CNY,8.8658
2019-02-28,COP,4113.85
2019-02-28,KMF,564.73
2019-02-28,CDF,2129.1
2019-02-28,CRC,787.08
2019-02-28,HRK,8.5353
2019-02-28,CUP,1.3062
2019-02-28,CZK,29.47
2019-02-28,DJF,232.13
2019-02-28,DOP,65.47
2019-02-28,ECS,1.3062
2019-02-28,EGP,23.35
2019-02-28,SVC,11.43
2019-02-28,ERN,19.59
2019-02-28,ETB,36.95
2019-02-28,FJD,2.776
2019-02-28,XPF,136.98
2019-02-28,GMD,64.69
2019-02-28,GEL,3.4693
2019-02-28,GHS,6.4461
2019-02-28,GTQ,10.89
2019-02-28,GNF,11911.89
2019-02-28,GYD,273.08
2019-02-28,HTG,102.07
2019-02-28,HNL,31.78
2019-02-28,HUF,365.08
2019-02-28,ISK,157.25
